ID,REGION,PEOPL,HHINC,AVG_EDU_LVL,AVG_AGE,CHLDRN_LT_20,OTHR_INCM_SRC,RSDNC,NUM_YEARS_US,NUM_IN_ARMY,TOTAL_NUM_JOBS_HHLD,OWNS_HOUSE
13622,5,4,"$70,000",5,40,2,0,0,42,1,4,1
13627,5,3,"$13,000",3,28,2,0,0,28,0,1,0
13628,5,4,"$56,000",3,52,3,0,0,52,1,1,1
13631,5,2,"$110,000",5,49,0,1,0,49,0,1,1
13632,5,4,"$40,000",7,46,2,0,0,46,0,1,0
13633,5,2,"$43,776",9,47,0,0,0,47,0,2,0
13636,5,2,"$10,000",8,24,0,0,0,24,0,2,0
13644,5,12,"$49,000",4,35,10,0,0,35,0,3,1
13650,5,1,"$9,149",2,80,0,0,0,80,0,1,1
13651,5,3,"$35,000",6,33,1,0,0,33,0,2,0
13652,5,2,"$190,000",8,65,0,0,1,65,1,2,1
13654,5,2,"$106,000",3,47,1,0,0,47,0,0,1
13660,5,1,"$4,709",8,69,0,0,0,69,0,0,0
13664,5,1,"$14,648",3,77,0,0,0,77,0,0,1
13672,5,1,"$37,000",6,47,0,0,0,47,1,1,1
13676,5,4,"$63,000",3,35,0,0,0,6,0,3,0
13680,5,1,"$25,381",5,23,0,0,0,23,0,1,0
13686,5,2,"$77,500",7,40,0,0,0,40,0,3,1
13689,5,2,"$35,000",3,25,0,0,0,25,0,2,0
13692,5,1,"$35,000",8,57,0,0,0,57,0,1,0
13693,5,4,"$12,176",2,26,3,0,0,26,0,2,0
13694,5,3,"$30,000",5,23,1,0,0,22,1,1,1
13701,5,1,"$11,372",2,83,0,0,0,83,0,1,1
13710,5,3,"$15,606",7,41,1,0,0,41,0,2,0
13713,5,2,"$55,000",9,53,0,0,0,53,0,4,1
13715,5,3,"$70,000",5,26,1,0,0,26,1,2,1
13717,5,4,"$17,688",4,28,3,0,0,28,0,1,0
13729,5,5,"$30,000",3,34,3,0,0,34,0,2,0
13740,5,1,"$2,230",2,77,0,0,0,77,0,0,1
13742,5,2,"$78,120",6,54,0,1,0,54,0,2,1
13747,5,1,"$14,927",6,66,0,0,0,66,0,1,1
13750,5,3,"$94,000",5,44,0,0,0,44,1,3,1
13759,5,2,"$79,000",7,32,0,0,0,32,0,6,0
13764,5,2,"$11,000",6,65,0,0,0,65,0,0,0
13767,5,3,"$54,200",5,25,1,0,0,25,0,4,0
13769,5,2,"$34,877",6,23,0,0,0,23,0,3,0
13770,5,1,"$44,760",8,85,0,0,0,85,0,1,0
13786,5,4,"$49,052",3,39,2,0,0,39,1,2,1
13788,5,2,"$130,000",7,55,0,0,0,55,1,2,1
13791,5,4,"$50,000",8,48,2,1,0,48,0,2,1
13792,5,2,"$54,800",8,64,0,2,0,64,0,3,1
13793,5,1,"$64,092",6,65,0,0,1,65,0,2,1
13797,5,3,"$60,615",6,35,1,0,0,35,0,2,1
13799,5,2,"$148,000",8,51,0,1,1,51,0,3,1
13805,5,4,"$68,000",5,22,2,0,0,22,0,3,1
13806,5,2,"$15,000",3,41,0,0,0,42,0,4,1
13808,5,2,"$40,000",6,49,0,0,0,30,0,3,1
13813,5,1,"$35,000",8,81,0,0,0,81,1,1,0
13816,5,2,"$128,000",6,46,0,0,0,46,0,3,0
13820,5,1,"$30,151",8,74,0,0,0,74,1,1,1
13828,5,1,"$20,000",3,79,0,0,0,79,0,0,0
13835,5,2,"$74,089",8,50,0,0,0,50,1,2,1
13837,5,4,$200,4,31,2,0,0,31,0,2,1
13840,5,1,"$13,000",7,38,0,0,0,38,0,1,0
13841,5,1,"$30,250",8,44,0,0,0,44,0,1,1
13849,6,1,"$45,000",8,46,0,0,1,46,1,3,1
13850,6,4,"$30,500",3,43,1,0,0,43,0,1,0
13853,6,1,"$19,838",3,45,0,0,0,45,0,1,1
13858,6,2,"$21,000",8,26,0,0,0,26,1,2,1
13860,6,2,"$18,000",9,27,0,0,0,5,0,2,0
13865,6,1,"$15,000",3,20,1,0,0,6,0,0,0
13868,6,4,"$35,000",5,33,1,1,0,33,0,6,1
13871,6,2,"$185,000",5,51,0,1,0,51,1,2,1
13872,6,3,"$19,600",4,39,1,0,0,39,1,0,0
13873,6,2,"$115,000",6,79,0,0,1,79,1,2,1
13874,6,2,"$30,000",7,81,0,0,0,81,0,0,1
13880,6,2,"$54,697",8,67,0,0,1,67,0,2,1
13881,6,3,"$113,298",6,42,1,0,1,42,0,2,1
13882,6,2,"$39,107",5,57,0,0,0,57,1,0,1
13885,6,1,$0,3,43,0,0,0,43,0,1,1
13893,6,2,"$25,414",3,67,0,0,0,67,1,2,1
13894,6,1,"$4,992",6,75,0,0,1,75,0,1,1
13899,6,4,"$69,000",8,36,1,0,0,36,1,2,1
13909,6,6,"$254,400",3,33,3,0,0,33,0,3,1
13911,6,1,"$18,000",3,68,0,0,0,68,0,1,1
13913,6,2,"$69,904",8,50,0,0,1,50,1,4,1
13915,6,6,"$30,201",1,46,2,0,0,11,0,1,1
13916,6,3,"$46,000",4,30,1,0,0,30,0,3,0
13917,6,3,"$90,000",5,66,0,0,0,66,0,3,1
13919,6,2,"$68,000",3,29,1,0,0,29,0,1,1
13927,6,4,"$33,816",6,32,2,0,0,32,0,2,1
13930,6,2,"$50,000",7,54,0,0,1,54,1,2,1
13936,6,2,"$26,000",3,70,0,0,0,70,1,2,1
13939,6,1,"$24,500",8,53,0,0,0,53,1,0,1
13944,6,4,"$32,000",7,32,2,0,0,32,0,3,0
13947,6,3,"$36,416",6,56,0,0,1,56,0,1,1
13951,6,4,"$58,194",3,34,2,2,1,34,0,4,1
13961,6,1,"$12,000",6,61,0,0,0,61,0,1,1
13963,6,1,"$5,400",3,80,0,0,0,80,0,0,0
13967,6,5,"$25,000",3,29,3,0,0,29,0,2,1
13968,6,4,"$43,940",3,40,2,0,0,40,1,1,1
13970,6,2,"$10,080",4,68,0,0,0,68,1,2,1
13972,6,1,"$50,000",8,23,0,0,0,23,0,1,0
13973,6,2,"$50,000",3,51,0,0,0,51,1,1,1
13974,6,5,"$38,500",4,37,3,0,0,37,0,11,1
13975,6,2,"$25,000",6,70,0,0,0,70,1,1,1
13977,6,1,"$9,000",1,62,0,0,0,62,0,0,1
13979,6,4,"$70,000",9,32,2,0,0,32,0,2,1
13981,6,5,"$95,300",4,52,2,0,1,52,0,3,0
13985,6,3,"$61,173",3,32,1,0,0,32,0,2,1
13986,6,2,$12,3,79,0,0,0,79,1,2,1
13987,6,3,"$60,000",6,26,1,0,0,26,0,2,1
13994,6,2,"$50,830",4,66,0,0,0,66,1,2,1
13995,6,4,"$17,148",3,21,3,0,0,21,0,1,0
13996,6,1,"$39,000",9,25,0,0,0,25,0,1,0
13999,6,2,"$50,000",5,43,0,0,0,43,0,2,1
14000,6,4,"$88,150",8,48,2,0,0,48,0,1,1
14007,6,2,"$17,000",3,71,0,0,0,71,1,1,1
14011,6,2,"$60,000",3,33,0,0,0,33,0,2,1
14012,6,3,"$1,706,000",5,38,1,2,0,38,1,1,1
14016,6,4,"$65,000",7,36,2,0,0,36,0,2,1
14017,6,2,"$42,500",6,22,1,0,0,22,0,1,0
14019,6,2,"$30,000",5,58,0,0,0,58,1,2,1
14021,6,1,"$31,000",8,73,0,0,0,73,0,1,1
14023,6,1,"$38,306",3,83,0,0,0,83,0,1,1
14027,6,4,"$26,652",3,24,2,0,0,24,0,2,0
14030,6,2,"$18,000",7,23,0,0,0,23,0,4,0
14032,6,3,"$52,850",8,32,1,2,0,32,0,3,1
14039,6,4,"$100,000",9,45,1,3,0,45,1,10,1
14046,6,1,"$20,000",3,76,0,0,1,76,0,1,1
14048,6,2,"$48,000",3,52,0,0,0,52,0,1,1
14049,6,3,"$27,712",5,31,2,0,0,31,0,1,0
14054,6,5,"$22,244",7,38,3,0,0,38,0,2,0
14061,6,2,"$80,000",9,57,0,0,0,57,0,2,1
14065,6,3,"$100,000",8,45,0,0,0,45,0,5,0
14070,6,4,"$30,000",1,24,2,0,0,16,0,2,1
14093,6,7,"$70,000",8,40,5,0,0,40,1,2,0
14102,6,4,"$133,000",7,45,1,0,0,45,0,2,1
14103,6,2,"$39,600",6,48,0,0,0,48,0,0,1
14105,6,3,"$57,000",7,26,1,0,0,26,0,8,1
14109,6,3,"$43,000",7,48,1,1,0,48,0,2,1
14112,6,5,"$53,000",7,41,3,0,1,41,0,2,1
14118,6,2,"$39,340",6,64,0,0,0,64,1,2,1
14120,6,2,"$25,200",3,73,0,0,0,73,1,2,1
14127,6,3,"$33,000",4,47,0,0,0,47,1,2,1
14129,6,2,"$6,000",3,56,0,0,0,56,0,1,1
14131,6,1,"$8,004",2,73,0,0,1,73,0,1,1
14132,6,1,"$13,088",2,75,0,0,0,75,0,1,1
14133,6,3,"$288,000",7,36,0,0,0,36,0,3,1
14134,6,3,"$34,148",3,27,2,0,0,19,0,3,0
14137,6,3,"$122,632",9,39,2,0,1,39,0,1,1
14138,6,4,"$66,000",6,39,2,0,0,39,0,2,1
14141,6,2,"$63,000",5,47,0,0,0,47,1,2,1
14154,6,2,"$30,000",3,76,0,0,0,76,1,2,0
14159,6,1,"$20,112",8,82,0,0,1,82,0,1,1
14162,6,5,"$5,659",3,31,4,0,0,22,0,2,1
14176,6,2,"$52,000",9,53,0,2,0,53,0,4,1
14179,6,3,"$44,000",6,38,1,0,0,38,0,2,1
14182,6,3,"$13,000",6,49,2,0,0,49,0,0,0
14184,6,2,"$85,000",6,39,0,0,0,39,0,2,1
14185,6,2,"$42,500",8,55,0,0,0,55,0,2,1
14186,6,3,"$15,538",6,44,1,0,0,44,0,2,0
14191,6,3,"$84,000",8,28,1,0,0,28,0,2,1
14192,6,1,"$13,000",3,79,0,0,0,79,0,1,1
14193,6,1,"$7,268",6,63,0,0,0,63,0,1,1
14199,6,6,"$37,000",1,37,4,0,0,20,0,2,1
14201,6,4,"$14,868",3,37,0,0,0,37,1,3,1
14205,4,4,"$65,000",7,46,2,0,1,46,0,2,1
14206,6,3,"$45,000",5,66,0,0,0,66,0,3,1
14208,6,2,"$21,200",4,55,1,0,0,55,0,2,0
14211,6,2,"$108,000",7,54,0,0,0,54,1,2,1
14212,6,2,"$53,268",6,54,0,0,1,54,1,1,1
14213,6,1,"$20,000",2,61,0,0,0,61,1,0,1
14216,6,2,"$25,776",3,69,0,0,0,69,1,2,1
14218,6,2,"$68,000",3,45,0,0,0,45,0,2,1
14223,6,4,"$96,800",6,34,1,0,0,34,0,3,1
14226,6,4,"$103,000",5,34,2,0,0,34,0,2,1
14232,6,2,"$26,000",5,55,0,0,0,55,1,1,1
14242,6,1,"$26,000",6,70,0,0,0,70,1,1,1
14243,6,4,"$40,000",5,38,2,0,0,38,0,0,1
14252,6,2,"$35,000",4,22,1,0,0,22,1,1,0
14255,6,2,"$49,324",6,45,0,0,0,45,1,0,1
14256,6,4,"$24,000",4,37,2,0,1,37,1,1,0
14257,6,1,"$6,000",6,56,0,0,0,56,0,1,0
14258,6,1,"$25,000",7,21,0,0,0,21,0,1,0
14259,6,2,"$72,000",9,47,0,0,0,47,1,2,0
14260,6,2,"$350,000",9,58,0,1,0,58,1,2,1
14262,6,1,"$17,698",6,22,0,0,0,22,0,1,0
14263,6,2,"$30,665",5,48,0,0,0,48,0,2,1
14267,6,2,"$45,000",8,46,1,0,0,46,0,1,1
14275,6,1,"$20,626",7,66,0,0,0,66,0,1,1
14277,6,5,"$80,000",9,33,3,0,0,33,0,1,0
14278,3,2,"$17,281",3,61,0,0,1,61,1,4,1
14282,6,2,"$52,000",8,69,0,0,0,69,1,2,1
14284,6,3,"$55,000",5,37,1,0,0,37,1,2,1
14285,6,2,"$26,200",4,61,0,0,0,61,1,1,1
14287,6,1,"$24,000",3,71,0,0,0,71,0,0,1
14297,6,1,"$6,276",2,58,0,0,0,58,0,0,0
14299,6,1,"$9,600",2,77,0,0,0,77,1,0,0
14301,6,2,"$35,000",3,68,0,0,0,68,1,2,1
14305,6,2,"$104,000",5,56,0,0,0,56,0,2,1
14306,6,3,"$20,000",7,22,2,0,0,22,0,2,0
14311,6,3,"$30,000",3,22,1,0,0,22,0,3,1
14312,6,2,"$10,704",4,78,0,0,0,78,1,2,1
14314,6,5,"$137,459",7,36,3,0,0,36,0,4,1
14316,6,2,"$62,000",8,48,0,0,0,48,0,2,1
14317,6,4,"$5,000",5,43,2,0,0,43,1,1,1
14324,6,1,"$24,000",6,53,0,0,0,53,1,1,1
14325,6,1,"$18,000",6,76,0,0,0,76,0,1,1
14327,6,2,"$18,000",6,68,0,0,1,68,1,2,1
14329,6,3,"$72,500",6,35,1,0,0,35,0,2,1
14330,6,1,"$19,700",3,68,0,0,0,68,0,0,1
14335,6,4,"$109,500",7,38,2,0,0,38,0,3,1
14336,6,2,"$161,252",7,66,0,0,0,66,0,5,1
14339,6,2,"$78,215",9,48,0,0,0,48,0,2,1
14342,6,4,"$12,000",2,37,2,0,0,9,0,2,0
14344,6,2,"$45,000",3,47,0,0,0,47,0,2,1
14345,6,1,"$55,000",3,67,0,0,0,67,0,1,1
14346,6,2,"$24,000",2,50,0,1,0,19,0,2,1
14350,6,3,"$37,577",2,21,2,0,0,21,0,2,0
14351,6,1,"$44,000",8,44,0,0,0,44,0,1,0
14353,6,1,"$6,096",6,42,0,0,0,42,0,0,0
14354,6,3,"$47,150",6,48,1,0,0,48,0,3,1
14359,6,2,"$70,000",5,64,0,0,1,53,0,2,1
14365,6,2,"$25,000",5,75,0,0,0,75,1,2,1
14369,6,1,"$38,000",7,30,0,0,0,30,1,1,0
14370,6,2,"$9,600",2,66,0,0,0,66,1,1,1
14372,6,2,"$105,000",3,47,0,0,0,47,0,5,1
14376,6,2,"$110,000",8,54,0,0,0,54,1,2,0
14377,6,3,"$100,000",8,42,0,1,0,42,0,3,1
14378,6,3,"$30,000",4,56,0,0,0,56,1,2,1
14386,6,5,"$185,000",7,39,3,2,0,39,0,6,1
14387,6,2,"$10,080",6,76,0,0,0,76,1,2,1
14389,6,2,"$100,000",10,77,0,0,1,77,1,2,1
14394,6,2,"$39,000",5,41,1,1,0,41,0,1,1
14396,6,2,"$52,000",9,62,0,0,0,62,1,2,1
14402,6,5,"$25,000",4,39,3,0,0,39,1,2,0
14410,6,2,"$30,000",3,71,0,0,0,71,1,2,1
14413,6,3,"$4,048",4,24,0,0,0,7,0,2,0
14415,6,6,"$65,000",5,38,3,0,0,38,0,3,1
14417,6,2,"$25,000",7,57,0,0,0,57,1,1,1
14419,6,7,"$11,000",5,37,5,0,0,9,0,0,0
14421,6,2,"$43,000",3,21,1,0,0,21,0,2,1
14430,6,5,"$58,949",3,41,3,0,0,41,0,2,1
14433,6,2,"$70,000",9,64,0,0,0,64,1,2,1
14436,6,5,"$20,567",5,38,3,0,0,,0,2,1
14437,8,2,"$14,500",5,21,1,0,1,21,0,0,0
14445,6,3,"$30,000",9,38,2,0,0,38,0,1,1
14447,6,5,"$31,300",3,35,3,0,0,35,0,1,1
14449,6,4,"$39,000",6,35,1,0,0,35,0,3,1
14450,6,1,"$20,000",6,62,0,0,0,62,1,1,1
14453,6,1,"$9,696",3,75,0,0,0,75,0,1,1
14461,6,5,"$75,009",6,34,3,0,0,34,0,5,1
14463,6,2,"$9,800",6,20,2,0,0,20,0,4,0
14465,6,1,$0,8,48,0,0,0,48,0,0,1
14467,6,4,"$11,887",8,22,0,0,0,22,0,3,0
14469,6,2,"$110,000",7,61,0,0,0,61,1,2,1
14476,6,4,"$54,000",9,36,2,0,0,36,0,1,1
14477,6,3,"$75,300",6,35,1,0,0,35,0,2,1
14483,6,4,"$99,268",9,48,2,0,0,48,0,2,1
14487,6,4,"$27,000",4,35,2,0,0,25,1,2,1
14488,6,3,"$55,000",9,49,1,0,0,50,1,2,1
14492,6,4,"$58,000",4,33,2,0,0,33,0,2,0
14498,6,1,"$3,830",3,26,0,0,0,26,0,0,0
14500,6,4,"$280,000",8,49,2,0,0,49,0,4,1
14507,6,2,"$18,000",6,26,0,0,0,26,0,2,0
14514,6,4,"$38,000",3,35,2,0,0,35,1,2,0
14515,6,2,"$60,000",6,69,0,0,0,69,1,2,1
14516,6,2,"$17,500",5,75,0,0,0,75,1,2,1
14524,6,4,"$105,000",8,47,2,0,0,38,0,2,1
14525,6,1,"$15,200",2,67,0,0,0,67,1,1,1
14534,6,1,"$35,000",9,72,0,0,0,72,1,1,1
14535,6,2,"$40,000",5,71,0,0,0,71,0,2,1
14536,6,2,"$43,100",3,55,0,0,0,55,1,2,1
14537,6,6,"$60,440",6,40,4,0,0,40,0,2,1
14539,6,1,"$30,000",6,75,0,0,0,75,1,0,1
14541,6,4,"$42,500",3,32,2,0,0,32,1,1,1
14545,6,2,"$20,399",7,84,0,0,0,84,1,0,0
14548,6,2,"$26,916",2,74,0,0,0,74,1,2,1
14553,6,1,"$13,000",7,24,0,0,0,24,0,1,0
14557,6,3,"$50,000",3,43,1,0,0,43,0,2,1
14562,6,1,"$16,176",3,75,0,0,0,75,0,1,1
14566,6,3,"$35,000",4,48,1,0,0,48,1,5,1
14570,6,4,"$39,000",5,26,2,0,0,26,0,1,1
14575,6,3,"$81,140",7,40,1,0,0,40,0,2,1
14576,6,4,"$40,000",5,36,2,0,0,36,0,2,1
14577,6,1,"$70,000",4,40,0,0,0,40,0,1,1
14582,6,2,"$58,800",8,59,0,0,0,59,0,2,1
14587,6,3,"$36,200",4,58,0,0,0,58,1,2,1
14588,6,5,"$46,600",2,35,2,0,0,25,0,1,1
14591,6,2,"$146,200",9,55,0,0,0,55,0,3,1
14595,6,3,"$40,000",3,40,1,1,0,40,0,3,0
14601,6,3,"$4,092",2,44,0,0,0,44,0,2,0
14605,6,4,"$52,000",7,48,2,0,0,48,1,2,1
14610,6,2,"$54,000",3,48,0,0,0,48,0,2,1
14613,6,1,"$12,000",2,19,1,0,0,19,0,1,0
14616,6,2,"$19,296",2,49,1,0,0,49,0,0,1
14618,6,3,"$42,000",5,41,1,0,0,41,0,2,1
14619,6,4,"$33,000",2,33,2,0,0,30,0,1,1
14620,6,2,"$36,520",6,76,0,1,0,76,0,1,1
14623,6,4,"$47,941",6,39,2,0,1,39,0,2,1
14629,6,5,"$140,578",4,29,3,0,0,29,0,5,1
14636,6,3,"$50,707",3,28,1,0,0,28,0,3,1
14637,6,2,"$34,000",8,26,0,0,0,26,0,2,0
14644,6,2,"$130,000",5,32,0,1,0,16,0,4,1
14645,6,5,"$103,967",7,33,2,1,1,33,0,5,1
14647,6,1,"$18,844",3,69,0,0,0,69,0,1,0
14651,6,2,"$33,912",7,74,0,0,0,74,1,0,1
14660,6,2,"$90,000",9,49,0,0,0,49,0,2,1
14666,6,2,"$25,200",8,39,1,0,0,39,0,1,0
14670,6,2,"$31,487",3,71,0,0,1,71,1,2,1
14671,6,1,"$30,800",3,73,0,0,0,73,1,1,1
14680,6,5,"$27,100",3,45,3,0,0,45,0,2,1
14684,6,3,"$80,000",7,39,1,1,0,39,0,3,1
14685,6,1,"$9,600",3,50,0,0,0,50,0,0,1
14689,6,2,"$18,000",3,47,0,0,0,47,0,1,1
14695,6,2,"$72,911",2,73,0,1,0,73,1,3,1
14698,6,2,"$34,800",8,46,0,0,0,36,0,3,1
14701,6,4,"$22,000",6,30,2,0,0,30,0,0,0
14702,6,2,"$23,745",5,24,1,0,0,17,0,2,0
14703,6,1,"$19,000",6,70,0,0,0,70,1,0,1
14705,6,1,"$25,136",3,43,0,0,0,43,0,1,0
14715,6,5,"$25,924",2,27,4,0,0,20,0,1,1
14719,6,5,"$32,684",3,23,4,0,0,23,0,2,1
14720,6,1,"$16,000",3,65,0,0,0,65,0,1,1
14722,6,7,"$48,430",3,31,3,0,1,16,0,5,1
14723,6,4,"$50,450",11,53,3,0,0,53,0,1,1
14725,6,2,"$65,000",6,48,0,0,1,42,1,2,1
14726,6,2,"$46,320",3,74,0,0,0,74,1,2,1
14727,6,5,"$91,300",3,31,3,0,0,31,0,4,1
14728,6,3,"$22,650",7,30,1,1,0,30,0,3,1
14730,6,3,"$68,000",8,47,1,1,0,47,0,2,1
14733,6,4,"$75,100",4,34,2,0,1,34,0,4,1
14734,6,2,"$80,000",5,80,0,0,0,80,1,2,1
14739,6,2,"$47,000",8,77,0,0,0,77,1,2,1
14741,6,3,"$47,850",6,52,1,0,0,52,1,2,1
14743,6,4,"$90,250",6,39,2,0,0,39,0,3,1
14747,6,2,"$39,600",3,54,0,0,0,54,0,2,0
14749,6,5,"$50,000",8,34,3,0,0,34,0,2,0
14755,6,4,"$36,509",8,48,2,0,0,48,0,2,1
14761,6,2,"$28,000",3,64,0,0,1,64,1,2,1
14763,6,4,"$32,916",8,35,2,0,0,26,0,2,0
14764,6,2,"$120,000",9,55,0,0,0,55,1,4,1
14769,6,4,"$59,214",3,64,1,0,0,64,0,4,1
14772,6,1,"$13,000",1,87,0,0,R,87,0,0,1
14773,6,5,"$71,000",5,31,3,0,0,31,0,3,1
14774,6,3,"$16,000",4,46,1,0,0,46,1,1,1
14775,6,3,"$79,037",9,50,1,0,0,50,0,3,1
14778,6,1,"$8,664",3,75,0,0,0,75,0,1,0
14782,6,2,"$75,000",7,43,0,0,0,43,0,2,1
14787,6,1,"$3,586",3,72,0,0,1,72,0,1,0
14795,6,1,"$18,000",5,21,0,0,0,21,0,1,0
14796,6,2,"$33,000",4,38,0,0,0,38,0,2,1
14808,6,2,"$32,054",3,76,0,0,0,76,1,2,1
14810,6,6,"$24,000",3,36,2,0,0,9,0,2,0
14811,6,2,"$14,400",6,49,0,1,0,49,0,5,1
14813,6,6,"$42,000",4,39,4,0,0,39,0,2,1
14816,6,3,"$103,000",3,40,0,0,0,40,1,3,1
14818,6,4,"$50,000",4,33,2,0,0,33,0,2,1
14822,6,1,"$34,338",6,43,0,0,0,43,0,1,1
14824,6,2,"$10,659",2,20,2,0,0,20,0,1,0
14826,6,6,"$15,000",1,29,3,0,0,19,0,3,1
14828,6,2,"$18,000",6,63,0,0,0,63,0,1,1
14834,6,2,"$16,616",3,72,0,0,0,72,1,2,1
14838,6,6,"$42,000",4,29,4,0,0,29,0,2,1
14842,6,2,"$49,965",6,53,0,1,0,53,0,1,1
14844,6,1,"$3,553",6,21,0,0,0,21,0,1,0
14847,3,3,"$373,000",7,43,0,2,1,43,1,3,1
14857,6,1,"$20,000",3,56,0,0,0,56,0,0,1
14860,6,1,"$13,000",8,23,0,0,1,23,0,0,0
14861,6,4,"$60,000",9,42,2,0,0,42,0,2,1
14866,6,4,"$50,000",5,33,2,0,0,33,0,2,1
14870,6,2,"$72,760",4,80,0,0,0,80,1,1,1
14871,6,1,"$23,800",6,24,0,0,0,27,0,1,0
14873,6,2,"$195,000",5,55,0,1,0,55,0,2,1
14875,6,4,"$87,000",6,35,2,0,0,35,1,3,1
14881,6,4,"$37,000",5,29,2,0,0,29,0,1,0
14883,6,2,"$14,000",3,61,0,0,0,61,0,0,1
14884,6,5,"$11,600",5,31,3,1,0,31,0,1,0
14885,6,4,"$53,132",3,55,1,0,0,55,1,2,0
14886,6,2,"$30,000",6,67,0,0,0,67,1,2,1
14898,6,5,"$51,000",3,28,3,0,0,28,2,2,1
14900,6,1,"$75,000",11,60,0,0,0,60,0,1,0
14905,6,1,"$35,000",8,66,0,0,0,66,1,1,1
14906,6,3,"$83,500",6,36,1,0,0,36,1,2,1
14910,6,1,"$31,000",6,67,0,0,0,67,0,1,0
14911,6,4,"$78,000",3,34,2,0,0,34,0,2,1
14912,6,5,"$46,400",3,42,3,0,0,34,0,2,1
14913,6,2,"$3,271",8,21,0,0,0,21,0,0,0
14918,6,2,"$46,000",6,70,0,0,0,70,1,2,1
14920,6,6,"$25,000",4,31,4,0,0,31,0,1,1
14921,6,4,"$81,605",3,29,2,0,0,29,0,3,1
14925,6,4,"$51,000",3,35,2,0,0,35,0,2,1
14929,6,5,"$95,825",3,38,3,0,0,38,0,2,1
14931,6,2,"$29,738",3,63,0,0,0,63,0,2,1
14933,6,2,"$46,800",5,56,0,0,0,56,1,2,1
14937,6,2,"$84,990",6,48,0,0,0,48,0,2,1
14945,6,1,"$12,402",3,72,0,0,0,77,0,1,1
14946,6,2,"$18,000",2,67,0,0,0,67,0,2,1
14948,6,2,"$39,582",5,69,0,1,0,69,0,3,1
14949,6,6,"$42,000",3,32,4,0,0,22,0,2,1
14952,6,3,$900,7,46,1,2,0,46,0,3,1
14953,6,2,"$29,800",3,64,0,0,0,64,1,2,1
14955,6,2,"$41,825",6,70,0,0,0,70,0,2,1
14957,6,1,"$68,000",3,63,0,0,0,63,1,1,0
14973,6,2,"$26,896",6,73,0,0,0,73,0,0,1
14983,6,5,"$20,000",2,32,3,0,0,14,0,3,0
14984,6,3,"$180,000",9,37,1,0,1,37,0,2,1
14986,6,2,"$65,000",5,49,0,0,0,49,0,1,1
14989,6,4,"$41,000",3,56,2,0,0,56,0,2,1
14991,6,3,"$12,000",6,22,2,0,1,22,0,0,0
14994,6,2,"$54,002",7,57,0,0,0,57,1,2,1
14998,6,5,"$64,776",5,65,3,0,1,65,1,2,1
15006,6,1,"$10,756",,87,0,0,0,87,0,1,1
15011,6,1,"$25,914",6,81,0,0,0,81,0,1,1
15013,6,2,"$30,100",3,76,0,0,1,76,0,2,1
15017,6,3,"$26,000",4,41,1,0,1,41,1,1,S
15020,6,2,"$60,000",6,75,0,0,0,66,1,2,1
15022,6,2,"$58,000",5,58,0,0,0,58,0,1,1
15023,6,4,"$54,000",6,35,2,0,0,35,0,2,1
15027,6,4,"$44,100",5,62,0,1,0,62,0,4,1
15028,6,7,"$50,000",4,39,3,0,0,39,0,3,1
15029,6,7,"$26,500",1,42,5,0,0,19,0,2,0
15031,6,3,"$44,000",5,38,1,1,0,38,0,3,1
15038,6,3,"$26,248",5,61,0,0,0,61,1,2,1
15040,6,5,"$7,704",2,27,4,0,0,27,0,1,1
15042,6,2,"$24,000",9,67,0,1,0,67,1,3,1
15048,6,2,"$34,768",3,63,0,0,0,63,0,2,1
15060,6,1,"$15,035",8,86,0,0,0,86,0,0,1
15062,6,3,"$16,050",6,21,1,0,0,21,0,0,0
15063,6,3,"$20,000",6,23,1,0,0,23,0,2,1
15064,6,2,"$4,800",8,22,0,0,0,22,0,3,0
15066,6,2,"$94,980",6,62,0,0,0,62,1,2,1
15068,6,3,"$15,000",8,29,1,0,0,21,0,2,0
15073,6,4,"$97,500",6,36,2,0,0,36,0,2,1
15080,6,1,"$36,000",8,77,0,0,0,77,0,1,1
15084,6,2,"$21,908",5,51,0,0,0,51,1,2,1
15087,6,4,"$54,600",3,40,2,1,0,40,0,3,1
15088,6,1,"$20,000",2,57,0,0,0,57,1,0,1
15091,6,3,"$33,014",4,23,1,0,0,25,0,4,1
15094,6,4,"$75,000",3,36,1,0,0,32,0,4,1
15100,6,2,"$35,000",9,59,0,0,0,59,0,2,1
15109,6,1,"$40,000",11,32,0,0,0,32,0,1,0
15110,6,4,"$63,400",9,48,2,0,0,48,0,2,0
15113,6,3,"$73,000",8,39,1,0,0,53,1,5,0
15119,6,3,"$26,069",5,27,1,0,0,27,0,1,0
15120,6,4,"$33,781",6,34,2,0,0,34,0,2,0
15121,6,2,"$26,500",6,22,0,0,0,22,0,3,0
15123,6,4,"$33,000",5,33,2,0,0,33,0,2,0
15126,6,2,"$18,204",3,22,0,1,0,22,0,1,1
15127,6,2,$183,3,45,1,0,0,45,0,1,1
15131,6,2,"$61,000",6,52,0,0,0,52,1,2,1
15133,6,2,"$81,000",3,48,0,0,0,48,1,2,1
15139,6,1,"$11,558",3,84,0,0,0,84,0,0,1
15144,6,2,"$24,437",8,70,0,0,0,70,1,2,1
15145,6,1,"$12,000",7,24,0,0,0,24,0,2,0
15147,6,1,"$16,020",6,84,0,0,1,84,0,2,1
15149,6,5,"$29,000",3,32,3,0,0,32,0,2,0
